OrderID,Date,Month,Year,Quarter,Product,Category,UnitPrice,Quantity,Discount_Pct,Discount_Amt,Revenue,Margin_Pct,Profit,Region,City,Channel,Segment,Returned,CustomerID
ORD-108713,2026-01-07,January,2026,Q1,SmartWatch S5,Electronics,12999,2,5,1299.9,24698.1,25.5,6298.02,North India,Jaipur,Partner,Retail,0,CUST-8971
ORD-108714,2026-02-22,February,2026,Q1,LapBook Air,Electronics,54999,5,10,27499.5,247495.5,44.5,110135.5,West India,Nashik,Offline,Retail,0,CUST-2257
ORD-108715,2026-03-14,March,2026,Q1,TabMax 12,Electronics,32999,4,15,19799.4,112196.6,32.3,36239.5,South India,Bengaluru,Online,New/Trial,0,CUST-2894
ORD-108716,2026-02-14,February,2026,Q1,Face Wash 200ml,FMCG,299,1,0,0.0,299.0,26.5,79.23,West India,Ahmedabad,Online,Retail,0,CUST-5578
ORD-108717,2026-03-02,March,2026,Q1,LapBook Air,Electronics,54999,2,5,5499.9,104498.1,28.3,29572.96,East India,Patna,Offline,Retail,0,CUST-8286
ORD-108718,2026-02-25,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,0,0.0,2598.0,42.6,1106.75,East India,Guwahati,Online,New/Trial,1,CUST-5520
ORD-108719,2026-01-16,January,2026,Q1,Sanitizer 500ml,FMCG,199,3,0,0.0,597.0,22.2,132.53,North India,Jaipur,Online,SMB,0,CUST-6890
ORD-108720,2026-03-13,March,2026,Q1,Galaxy Pro X1,Electronics,24999,4,0,0.0,99996.0,47.7,47698.09,North India,Jaipur,Offline,New/Trial,0,CUST-3934
ORD-108721,2026-02-18,February,2026,Q1,Hair Oil 500ml,FMCG,249,3,5,37.35,709.65,22.4,158.96,South India,Hyderabad,Offline,Retail,0,CUST-2142
ORD-108722,2026-03-21,March,2026,Q1,SmartWatch S5,Electronics,12999,3,0,0.0,38997.0,38.5,15013.84,West India,Surat,Offline,Retail,0,CUST-4428
ORD-108723,2026-03-08,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,20,699.8,2799.2,22.3,624.22,West India,Nagpur,Offline,Retail,0,CUST-4363
ORD-108724,2026-03-28,March,2026,Q1,Sofa 3-Seater,Furniture,24999,2,20,9999.6,39998.4,24.3,9719.61,North India,Gurugram,Offline,SMB,0,CUST-9573
ORD-108725,2026-02-03,February,2026,Q1,AirBuds Ultra,Electronics,5999,1,20,1199.8,4799.2,42.8,2054.06,North India,Chandigarh,Partner,Retail,0,CUST-6950
ORD-108726,2026-03-14,March,2026,Q1,Hair Oil 500ml,FMCG,249,3,0,0.0,747.0,40.1,299.55,East India,Kolkata,Offline,Retail,0,CUST-7492
ORD-108727,2026-04-03,April,2026,Q2,Cotton Slim Fit Shirt,Apparel,1299,1,0,0.0,1299.0,37.7,489.72,East India,Ranchi,Partner,Retail,0,CUST-4776
ORD-108728,2026-01-19,January,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0.0,199.0,40.7,80.99,West India,Surat,Offline,Retail,0,CUST-5168
ORD-108729,2026-02-12,February,2026,Q1,Sports Backpack,Apparel,1599,4,15,959.4,5436.6,31.3,1701.66,South India,Bengaluru,Online,Retail,0,CUST-9805
ORD-108730,2026-02-20,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,0,0.0,2598.0,33.6,872.93,North India,Agra,Online,New/Trial,0,CUST-1852
ORD-108731,2026-01-13,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,5,524.85,9972.15,46.0,4587.19,West India,Nagpur,Partner,Retail,0,CUST-2032
ORD-108732,2026-03-06,March,2026,Q1,Galaxy Pro X1,Electronics,24999,1,0,0.0,24999.0,22.2,5549.78,South India,Coimbatore,Online,New/Trial,0,CUST-3050
ORD-108733,2026-03-12,March,2026,Q1,Hair Oil 500ml,FMCG,249,3,0,0.0,747.0,40.8,304.78,South India,Coimbatore,Online,New/Trial,0,CUST-9138
ORD-108734,2026-02-14,February,2026,Q1,Sanitizer 500ml,FMCG,199,5,0,0.0,995.0,24.5,243.78,West India,Mumbai,Online,New/Trial,0,CUST-7851
ORD-108735,2026-01-23,January,2026,Q1,SmartWatch S5,Electronics,12999,1,20,2599.8,10399.2,39.2,4076.49,North India,Chandigarh,Online,Retail,0,CUST-2542
ORD-108736,2026-02-07,February,2026,Q1,AirBuds Ultra,Electronics,5999,4,20,4799.2,19196.8,30.3,5816.63,East India,Ranchi,Offline,SMB,0,CUST-6930
ORD-108737,2026-02-27,February,2026,Q1,Protein Powder 1kg,FMCG,1899,5,15,1424.25,8070.75,26.4,2130.68,West India,Nashik,Online,Enterprise,0,CUST-5339
ORD-108738,2026-02-08,February,2026,Q1,Study Table,Furniture,5999,4,0,0.0,23996.0,29.1,6982.84,West India,Nashik,Partner,Retail,0,CUST-8465
ORD-108739,2026-01-09,January,2026,Q1,Sanitizer 500ml,FMCG,199,2,20,79.6,318.4,37.3,118.76,West India,Nagpur,Offline,Retail,0,CUST-4275
ORD-108740,2026-02-06,February,2026,Q1,Running Shoes Pro,Apparel,3499,2,0,0.0,6998.0,44.5,3114.11,North India,Noida,Online,Retail,0,CUST-3155
ORD-108741,2026-03-17,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,2,10,699.8,6298.2,24.2,1524.16,North India,Delhi,Offline,New/Trial,0,CUST-4047
ORD-108742,2026-04-05,April,2026,Q2,Sanitizer 500ml,FMCG,199,3,0,0.0,597.0,43.3,258.5,West India,Surat,Offline,New/Trial,0,CUST-1814
ORD-108743,2026-01-10,January,2026,Q1,TabMax 12,Electronics,32999,2,0,0.0,65998.0,39.2,25871.22,South India,Coimbatore,Online,New/Trial,0,CUST-2091
ORD-108744,2026-01-03,January,2026,Q1,Study Table,Furniture,5999,5,10,2999.5,26995.5,44.4,11986.0,North India,Agra,Partner,New/Trial,0,CUST-4400
ORD-108745,2026-03-05,March,2026,Q1,Office Chair,Furniture,8999,1,10,899.9,8099.1,44.6,3612.2,West India,Nagpur,Offline,Retail,1,CUST-3496
ORD-108746,2026-03-11,March,2026,Q1,Sports Backpack,Apparel,1599,5,5,399.75,7595.25,44.8,3402.67,North India,Gurugram,Partner,Retail,0,CUST-8700
ORD-108747,2026-03-17,March,2026,Q1,Sofa 3-Seater,Furniture,24999,5,0,0.0,124995.0,36.5,45623.18,West India,Pune,Online,SMB,0,CUST-1241
ORD-108748,2026-01-03,January,2026,Q1,Galaxy Pro X1,Electronics,24999,4,10,9999.6,89996.4,43.0,38698.45,North India,Gurugram,Offline,Retail,0,CUST-5386
ORD-108749,2026-01-11,January,2026,Q1,Sofa 3-Seater,Furniture,24999,5,10,12499.5,112495.5,45.6,51297.95,South India,Chennai,Online,Enterprise,0,CUST-7985
ORD-108750,2026-04-08,April,2026,Q2,Instant Noodles Pack,FMCG,120,2,5,12.0,228.0,40.5,92.34,South India,Hyderabad,Online,Retail,0,CUST-8347
ORD-108751,2026-03-31,March,2026,Q1,Sanitizer 500ml,FMCG,199,4,15,119.4,676.6,41.6,281.47,West India,Mumbai,Partner,New/Trial,0,CUST-4776
ORD-108752,2026-03-05,March,2026,Q1,SmartWatch S5,Electronics,12999,2,15,3899.7,22098.3,25.2,5568.77,North India,Lucknow,Online,New/Trial,0,CUST-3742
ORD-108753,2026-03-19,March,2026,Q1,Running Shoes Pro,Apparel,3499,3,10,1049.7,9447.3,46.1,4355.21,West India,Nashik,Online,New/Trial,0,CUST-6107
ORD-108754,2026-03-01,March,2026,Q1,Face Wash 200ml,FMCG,299,4,0,0.0,1196.0,31.8,380.33,West India,Pune,Offline,Retail,0,CUST-5659
ORD-108755,2026-04-10,April,2026,Q2,Wardrobe 4-Door,Furniture,18999,2,10,3799.8,34198.2,23.1,7899.78,West India,Nagpur,Online,Retail,0,CUST-1571
ORD-108756,2026-03-14,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,0,0.0,10497.0,28.5,2991.64,South India,Bengaluru,Online,Retail,0,CUST-5671
ORD-108757,2026-02-26,February,2026,Q1,LapBook Air,Electronics,54999,5,5,13749.75,261245.25,38.3,100056.93,North India,Gurugram,Offline,Retail,0,CUST-8088
ORD-108758,2026-03-07,March,2026,Q1,Protein Powder 1kg,FMCG,1899,3,15,854.55,4842.45,25.5,1234.82,South India,Hyderabad,Offline,New/Trial,0,CUST-1159
ORD-108759,2026-02-08,February,2026,Q1,Sports Backpack,Apparel,1599,3,20,959.4,3837.6,31.4,1205.01,North India,Jaipur,Online,Retail,0,CUST-4732
ORD-108760,2026-03-20,March,2026,Q1,Sports Backpack,Apparel,1599,2,0,0.0,3198.0,38.9,1244.02,South India,Hyderabad,Partner,SMB,0,CUST-7132
ORD-108761,2026-02-07,February,2026,Q1,Formal Trousers,Apparel,1899,4,15,1139.4,6456.6,26.5,1711.0,West India,Nagpur,Offline,New/Trial,0,CUST-5921
ORD-108762,2026-02-13,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,20,2099.4,8397.6,26.8,2250.56,West India,Nashik,Online,New/Trial,0,CUST-6730
ORD-108763,2026-02-28,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,20,7599.6,30398.4,45.5,13831.27,North India,Jaipur,Online,Retail,0,CUST-1825
ORD-108764,2026-01-10,January,2026,Q1,LapBook Air,Electronics,54999,3,15,24749.55,140247.45,47.9,67178.53,East India,Patna,Online,New/Trial,0,CUST-1076
ORD-108765,2026-01-29,January,2026,Q1,Office Chair,Furniture,8999,4,10,3599.6,32396.4,30.1,9751.32,North India,Delhi,Online,Retail,0,CUST-6749
ORD-108766,2026-04-03,April,2026,Q2,SmartWatch S5,Electronics,12999,4,15,7799.4,44196.6,46.5,20551.42,South India,Mysuru,Offline,SMB,1,CUST-8790
ORD-108767,2026-02-02,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,0,0.0,10497.0,29.4,3086.12,North India,Noida,Offline,Retail,0,CUST-9872
ORD-108768,2026-01-31,January,2026,Q1,Sofa 3-Seater,Furniture,24999,1,15,3749.85,21249.15,35.8,7607.2,North India,Agra,Offline,New/Trial,0,CUST-9124
ORD-108769,2026-02-16,February,2026,Q1,Protein Powder 1kg,FMCG,1899,3,0,0.0,5697.0,30.9,1760.37,West India,Ahmedabad,Online,SMB,0,CUST-4756
ORD-108770,2026-02-27,February,2026,Q1,Sports Backpack,Apparel,1599,2,0,0.0,3198.0,28.4,908.23,North India,Chandigarh,Online,SMB,0,CUST-2917
ORD-108771,2026-01-14,January,2026,Q1,Face Wash 200ml,FMCG,299,5,5,74.75,1420.25,33.2,471.52,South India,Kochi,Online,Retail,1,CUST-3803
ORD-108772,2026-01-06,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,10,259.8,2338.2,37.9,886.18,North India,Gurugram,Offline,Retail,0,CUST-5374
ORD-108773,2026-03-29,March,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0.0,199.0,38.7,77.01,North India,Gurugram,Offline,Retail,0,CUST-9918
ORD-108774,2026-01-03,January,2026,Q1,Face Wash 200ml,FMCG,299,2,0,0.0,598.0,33.5,200.33,West India,Nashik,Offline,Retail,0,CUST-6534
ORD-108775,2026-04-04,April,2026,Q2,Protein Powder 1kg,FMCG,1899,1,15,284.85,1614.15,28.5,460.03,North India,Jaipur,Online,Retail,0,CUST-8139
ORD-108776,2026-01-27,January,2026,Q1,Office Chair,Furniture,8999,4,0,0.0,35996.0,42.8,15406.29,North India,Lucknow,Offline,New/Trial,0,CUST-6982
ORD-108777,2026-02-19,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,20,699.8,2799.2,25.7,719.39,South India,Bengaluru,Offline,SMB,0,CUST-8368
ORD-108778,2026-02-04,February,2026,Q1,TabMax 12,Electronics,32999,1,5,1649.95,31349.05,39.9,12508.27,South India,Hyderabad,Online,SMB,0,CUST-5159
ORD-108779,2026-03-25,March,2026,Q1,Hair Oil 500ml,FMCG,249,1,0,0.0,249.0,44.1,109.81,South India,Chennai,Online,Retail,0,CUST-9556
ORD-108780,2026-03-03,March,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0.0,5999.0,40.5,2429.59,South India,Chennai,Online,SMB,0,CUST-3504
ORD-108781,2026-01-14,January,2026,Q1,Sofa 3-Seater,Furniture,24999,4,20,19999.2,79996.8,38.4,30718.77,North India,Chandigarh,Online,Retail,0,CUST-2314
ORD-108782,2026-03-07,March,2026,Q1,Instant Noodles Pack,FMCG,120,3,10,36.0,324.0,44.7,144.83,South India,Kochi,Partner,Retail,0,CUST-9589
ORD-108783,2026-01-09,January,2026,Q1,Protein Powder 1kg,FMCG,1899,1,15,284.85,1614.15,34.2,552.04,East India,Bhubaneswar,Online,Retail,0,CUST-6941
ORD-108784,2026-02-15,February,2026,Q1,Study Table,Furniture,5999,4,0,0.0,23996.0,45.0,10798.2,North India,Jaipur,Online,New/Trial,0,CUST-9217
ORD-108785,2026-03-18,March,2026,Q1,LapBook Air,Electronics,54999,4,0,0.0,219996.0,41.3,90858.35,South India,Mysuru,Online,Retail,0,CUST-1379
ORD-108786,2026-03-11,March,2026,Q1,Study Table,Furniture,5999,1,10,599.9,5399.1,33.0,1781.7,West India,Nagpur,Online,SMB,0,CUST-2014
ORD-108787,2026-03-16,March,2026,Q1,LapBook Air,Electronics,54999,1,20,10999.8,43999.2,36.5,16059.71,South India,Kochi,Online,New/Trial,0,CUST-3333
ORD-108788,2026-02-02,February,2026,Q1,Instant Noodles Pack,FMCG,120,1,15,18.0,102.0,23.3,23.77,East India,Patna,Online,New/Trial,0,CUST-3512
ORD-108789,2026-03-14,March,2026,Q1,Study Table,Furniture,5999,2,5,599.9,11398.1,47.4,5402.7,South India,Hyderabad,Online,SMB,0,CUST-8939
ORD-108790,2026-01-21,January,2026,Q1,Office Chair,Furniture,8999,1,0,0.0,8999.0,28.0,2519.72,North India,Gurugram,Offline,Retail,0,CUST-3389
ORD-108791,2026-01-25,January,2026,Q1,Sports Backpack,Apparel,1599,2,5,159.9,3038.1,29.1,884.09,North India,Jaipur,Offline,New/Trial,0,CUST-7924
ORD-108792,2026-01-22,January,2026,Q1,LapBook Air,Electronics,54999,3,0,0.0,164997.0,41.7,68803.75,South India,Coimbatore,Online,Retail,0,CUST-1094
ORD-108793,2026-02-12,February,2026,Q1,Study Table,Furniture,5999,5,0,0.0,29995.0,26.0,7798.7,South India,Mysuru,Online,Retail,0,CUST-1551
ORD-108794,2026-03-07,March,2026,Q1,TabMax 12,Electronics,32999,5,20,32999.0,131996.0,42.6,56230.3,North India,Gurugram,Partner,Retail,0,CUST-5421
ORD-108795,2026-04-10,April,2026,Q2,Instant Noodles Pack,FMCG,120,5,10,60.0,540.0,34.7,187.38,South India,Mysuru,Online,SMB,0,CUST-9697
ORD-108796,2026-03-02,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,0,0.0,37998.0,24.9,9461.5,East India,Ranchi,Partner,Retail,0,CUST-1322
ORD-108797,2026-03-14,March,2026,Q1,Protein Powder 1kg,FMCG,1899,3,0,0.0,5697.0,35.1,1999.65,South India,Bengaluru,Online,Retail,0,CUST-8483
ORD-108798,2026-03-16,March,2026,Q1,LapBook Air,Electronics,54999,2,10,10999.8,98998.2,23.1,22868.58,North India,Gurugram,Online,Retail,0,CUST-6898
ORD-108799,2026-03-11,March,2026,Q1,Study Table,Furniture,5999,1,15,899.85,5099.15,23.6,1203.4,North India,Delhi,Offline,Retail,0,CUST-2789
ORD-108800,2026-04-09,April,2026,Q2,SmartWatch S5,Electronics,12999,2,10,2599.8,23398.2,27.1,6340.91,South India,Mysuru,Offline,Retail,0,CUST-3606
ORD-108801,2026-02-10,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,15,524.85,2974.15,42.1,1252.12,North India,Jaipur,Partner,Retail,0,CUST-5071
ORD-108802,2026-02-26,February,2026,Q1,Running Shoes Pro,Apparel,3499,1,10,349.9,3149.1,26.6,837.66,East India,Bhubaneswar,Online,Retail,0,CUST-3963
ORD-108803,2026-04-09,April,2026,Q2,Running Shoes Pro,Apparel,3499,3,5,524.85,9972.15,32.9,3280.84,South India,Hyderabad,Online,Retail,0,CUST-9690
ORD-108804,2026-02-24,February,2026,Q1,TabMax 12,Electronics,32999,4,20,26399.2,105596.8,37.8,39915.59,North India,Chandigarh,Partner,Retail,0,CUST-1197
ORD-108805,2026-01-02,January,2026,Q1,Winter Jacket,Apparel,4599,3,10,1379.7,12417.3,39.4,4892.42,South India,Mysuru,Offline,Retail,0,CUST-7811
ORD-108806,2026-02-14,February,2026,Q1,LapBook Air,Electronics,54999,5,15,41249.25,233745.75,38.1,89057.13,North India,Jaipur,Partner,Retail,0,CUST-8600
ORD-108807,2026-02-01,February,2026,Q1,Formal Trousers,Apparel,1899,5,10,949.5,8545.5,28.3,2418.38,North India,Chandigarh,Offline,Retail,0,CUST-8242
ORD-108808,2026-03-30,March,2026,Q1,SmartWatch S5,Electronics,12999,1,10,1299.9,11699.1,37.3,4363.76,North India,Noida,Online,New/Trial,0,CUST-1867
ORD-108809,2026-01-31,January,2026,Q1,Galaxy Pro X1,Electronics,24999,3,15,11249.55,63747.45,31.6,20144.19,South India,Mysuru,Partner,Retail,0,CUST-2856
ORD-108810,2026-02-09,February,2026,Q1,Instant Noodles Pack,FMCG,120,1,20,24.0,96.0,31.7,30.43,East India,Ranchi,Online,Retail,1,CUST-6688
ORD-108811,2026-02-06,February,2026,Q1,Formal Trousers,Apparel,1899,1,0,0.0,1899.0,29.6,562.1,North India,Lucknow,Online,SMB,0,CUST-1902
ORD-108812,2026-01-23,January,2026,Q1,Winter Jacket,Apparel,4599,5,0,0.0,22995.0,26.8,6162.66,South India,Chennai,Online,SMB,0,CUST-4479
ORD-108813,2026-02-11,February,2026,Q1,Formal Trousers,Apparel,1899,4,20,1519.2,6076.8,23.9,1452.36,West India,Ahmedabad,Online,Retail,0,CUST-6917
ORD-108814,2026-03-08,March,2026,Q1,Office Chair,Furniture,8999,5,0,0.0,44995.0,34.3,15433.28,West India,Nagpur,Online,SMB,0,CUST-4455
ORD-108815,2026-01-13,January,2026,Q1,LapBook Air,Electronics,54999,1,0,0.0,54999.0,30.7,16884.69,South India,Kochi,Online,Retail,0,CUST-1347
ORD-108816,2026-04-05,April,2026,Q2,Office Chair,Furniture,8999,5,15,6749.25,38245.75,36.7,14036.19,North India,Noida,Partner,Retail,0,CUST-1614
ORD-108817,2026-03-21,March,2026,Q1,Galaxy Pro X1,Electronics,24999,2,0,0.0,49998.0,31.5,15749.37,South India,Bengaluru,Online,SMB,0,CUST-9199
ORD-108818,2026-03-02,March,2026,Q1,Galaxy Pro X1,Electronics,24999,5,0,0.0,124995.0,46.9,58622.65,North India,Noida,Partner,SMB,0,CUST-7190
ORD-108819,2026-03-06,March,2026,Q1,Study Table,Furniture,5999,1,15,899.85,5099.15,41.0,2090.65,West India,Nashik,Online,SMB,0,CUST-1122
ORD-108820,2026-02-22,February,2026,Q1,Winter Jacket,Apparel,4599,2,0,0.0,9198.0,40.9,3761.98,North India,Jaipur,Online,New/Trial,1,CUST-9006
ORD-108821,2026-03-28,March,2026,Q1,Hair Oil 500ml,FMCG,249,4,20,199.2,796.8,37.3,297.21,East India,Kolkata,Partner,Retail,0,CUST-2962
ORD-108822,2026-03-06,March,2026,Q1,Formal Trousers,Apparel,1899,5,5,474.75,9020.25,29.8,2688.03,East India,Kolkata,Offline,Enterprise,0,CUST-6663
ORD-108823,2026-01-11,January,2026,Q1,Study Table,Furniture,5999,5,0,0.0,29995.0,46.5,13947.67,East India,Guwahati,Offline,Retail,0,CUST-8460
ORD-108824,2026-03-01,March,2026,Q1,TabMax 12,Electronics,32999,1,0,0.0,32999.0,30.3,9998.7,West India,Nashik,Online,Retail,0,CUST-9402
ORD-108825,2026-03-13,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,3,5,2849.85,54147.15,31.0,16785.62,East India,Patna,Online,SMB,1,CUST-6106
ORD-108826,2026-04-08,April,2026,Q2,Bookshelf 5-Tier,Furniture,3499,4,0,0.0,13996.0,30.0,4198.8,West India,Nagpur,Online,Retail,0,CUST-1654
ORD-108827,2026-01-21,January,2026,Q1,Sports Backpack,Apparel,1599,2,15,479.7,2718.3,27.7,752.97,North India,Gurugram,Offline,Retail,0,CUST-1555
ORD-108828,2026-04-01,April,2026,Q2,TabMax 12,Electronics,32999,1,20,6599.8,26399.2,35.2,9292.52,East India,Patna,Online,New/Trial,0,CUST-8927
ORD-108829,2026-03-06,March,2026,Q1,Instant Noodles Pack,FMCG,120,4,10,48.0,432.0,45.1,194.83,South India,Chennai,Partner,Retail,0,CUST-2883
ORD-108830,2026-02-02,February,2026,Q1,Sofa 3-Seater,Furniture,24999,1,0,0.0,24999.0,31.5,7874.69,North India,Agra,Offline,Retail,0,CUST-6345
ORD-108831,2026-01-13,January,2026,Q1,Galaxy Pro X1,Electronics,24999,2,0,0.0,49998.0,38.4,19199.23,East India,Kolkata,Online,New/Trial,0,CUST-1318
ORD-108832,2026-02-10,February,2026,Q1,AirBuds Ultra,Electronics,5999,5,0,0.0,29995.0,38.4,11518.08,South India,Hyderabad,Online,SMB,0,CUST-6868
ORD-108833,2026-01-19,January,2026,Q1,LapBook Air,Electronics,54999,4,20,43999.2,175996.8,30.9,54383.01,North India,Agra,Online,SMB,0,CUST-2672
ORD-108834,2026-02-26,February,2026,Q1,Office Chair,Furniture,8999,1,5,449.95,8549.05,25.4,2171.46,South India,Kochi,Online,Retail,0,CUST-3739
ORD-108835,2026-04-01,April,2026,Q2,TabMax 12,Electronics,32999,3,20,19799.4,79197.6,43.6,34530.15,North India,Jaipur,Offline,New/Trial,0,CUST-3526
ORD-108836,2026-04-02,April,2026,Q2,Bookshelf 5-Tier,Furniture,3499,2,0,0.0,6998.0,30.8,2155.38,North India,Gurugram,Offline,Retail,0,CUST-7089
ORD-108837,2026-01-07,January,2026,Q1,Sports Backpack,Apparel,1599,5,5,399.75,7595.25,43.2,3281.15,South India,Mysuru,Online,New/Trial,0,CUST-1394
ORD-108838,2026-03-19,March,2026,Q1,Sports Backpack,Apparel,1599,2,0,0.0,3198.0,33.9,1084.12,North India,Delhi,Online,Retail,0,CUST-8409
ORD-108839,2026-03-19,March,2026,Q1,Sanitizer 500ml,FMCG,199,2,0,0.0,398.0,43.9,174.72,South India,Kochi,Online,New/Trial,0,CUST-2968
ORD-108840,2026-03-23,March,2026,Q1,Sanitizer 500ml,FMCG,199,3,0,0.0,597.0,44.8,267.46,South India,Coimbatore,Offline,Retail,0,CUST-8890
ORD-108841,2026-04-10,April,2026,Q2,SmartWatch S5,Electronics,12999,4,0,0.0,51996.0,47.4,24646.1,North India,Noida,Online,Retail,0,CUST-2245
ORD-108842,2026-01-14,January,2026,Q1,Instant Noodles Pack,FMCG,120,1,0,0.0,120.0,45.6,54.72,South India,Hyderabad,Online,Retail,0,CUST-8820
ORD-108843,2026-02-06,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,20,1299.0,5196.0,27.6,1434.1,East India,Guwahati,Online,Retail,0,CUST-2919
ORD-108844,2026-02-07,February,2026,Q1,Formal Trousers,Apparel,1899,5,10,949.5,8545.5,22.3,1905.65,South India,Hyderabad,Online,Enterprise,0,CUST-9685
ORD-108845,2026-03-06,March,2026,Q1,SmartWatch S5,Electronics,12999,4,15,7799.4,44196.6,38.4,16971.49,North India,Noida,Partner,Retail,0,CUST-3560
ORD-108846,2026-04-08,April,2026,Q2,Instant Noodles Pack,FMCG,120,3,0,0.0,360.0,29.1,104.76,North India,Lucknow,Offline,New/Trial,0,CUST-2137
ORD-108847,2026-02-09,February,2026,Q1,Protein Powder 1kg,FMCG,1899,5,10,949.5,8545.5,39.7,3392.56,North India,Jaipur,Partner,New/Trial,0,CUST-2369
ORD-108848,2026-02-02,February,2026,Q1,Running Shoes Pro,Apparel,3499,1,5,174.95,3324.05,26.9,894.17,East India,Kolkata,Offline,Retail,0,CUST-9946
ORD-108849,2026-02-23,February,2026,Q1,Sofa 3-Seater,Furniture,24999,5,0,0.0,124995.0,24.3,30373.78,West India,Nagpur,Partner,Retail,0,CUST-7198
ORD-108850,2026-01-15,January,2026,Q1,Winter Jacket,Apparel,4599,3,0,0.0,13797.0,43.1,5946.51,North India,Jaipur,Online,Retail,1,CUST-1448
ORD-108851,2026-01-03,January,2026,Q1,Instant Noodles Pack,FMCG,120,5,5,30.0,570.0,43.8,249.66,East India,Bhubaneswar,Online,New/Trial,1,CUST-7548
ORD-108852,2026-03-21,March,2026,Q1,Office Chair,Furniture,8999,5,20,8999.0,35996.0,27.5,9898.9,North India,Delhi,Online,Retail,0,CUST-5008
ORD-108853,2026-03-17,March,2026,Q1,Sanitizer 500ml,FMCG,199,4,0,0.0,796.0,35.5,282.58,West India,Pune,Offline,SMB,0,CUST-6796
ORD-108854,2026-03-03,March,2026,Q1,Running Shoes Pro,Apparel,3499,3,15,1574.55,8922.45,40.2,3586.82,North India,Delhi,Online,New/Trial,0,CUST-7396
ORD-108855,2026-02-13,February,2026,Q1,Sanitizer 500ml,FMCG,199,2,0,0.0,398.0,23.9,95.12,West India,Nagpur,Online,New/Trial,0,CUST-3548
ORD-108856,2026-04-06,April,2026,Q2,Galaxy Pro X1,Electronics,24999,3,5,3749.85,71247.15,36.2,25791.47,South India,Hyderabad,Offline,New/Trial,0,CUST-7201
ORD-108857,2026-01-19,January,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0.0,199.0,43.2,85.97,North India,Delhi,Online,Retail,0,CUST-6641
ORD-108858,2026-02-01,February,2026,Q1,Sanitizer 500ml,FMCG,199,5,0,0.0,995.0,23.3,231.84,North India,Noida,Partner,New/Trial,0,CUST-6934
ORD-108859,2026-01-24,January,2026,Q1,Formal Trousers,Apparel,1899,3,10,569.7,5127.3,37.9,1943.25,North India,Gurugram,Offline,New/Trial,0,CUST-9408
ORD-108860,2026-02-18,February,2026,Q1,Sanitizer 500ml,FMCG,199,3,0,0.0,597.0,27.6,164.77,West India,Mumbai,Online,SMB,0,CUST-2825
ORD-108861,2026-04-07,April,2026,Q2,Instant Noodles Pack,FMCG,120,2,15,36.0,204.0,38.0,77.52,North India,Agra,Online,New/Trial,0,CUST-9455
ORD-108862,2026-02-14,February,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0.0,5999.0,41.3,2477.59,North India,Noida,Partner,Retail,0,CUST-2653
ORD-108863,2026-01-25,January,2026,Q1,LapBook Air,Electronics,54999,2,15,16499.7,93498.3,46.0,43009.22,West India,Pune,Partner,New/Trial,0,CUST-2238
ORD-108864,2026-01-25,January,2026,Q1,Protein Powder 1kg,FMCG,1899,5,0,0.0,9495.0,31.3,2971.93,West India,Nashik,Offline,Retail,0,CUST-6245
ORD-108865,2026-01-04,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,10,649.5,5845.5,36.2,2116.07,West India,Surat,Offline,Retail,0,CUST-1120
ORD-108866,2026-04-10,April,2026,Q2,SmartWatch S5,Electronics,12999,1,0,0.0,12999.0,26.4,3431.74,North India,Delhi,Online,Retail,0,CUST-4749
ORD-108867,2026-04-03,April,2026,Q2,SmartWatch S5,Electronics,12999,1,10,1299.9,11699.1,46.1,5393.29,South India,Bengaluru,Online,Retail,1,CUST-9091
ORD-108868,2026-03-17,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,4,0,0.0,13996.0,29.1,4072.84,East India,Ranchi,Partner,Retail,0,CUST-4905
ORD-108869,2026-02-26,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,20,519.6,2078.4,23.0,478.03,West India,Nagpur,Online,Enterprise,0,CUST-7144
ORD-108870,2026-03-22,March,2026,Q1,LapBook Air,Electronics,54999,3,15,24749.55,140247.45,26.0,36464.34,South India,Chennai,Online,Retail,0,CUST-8750
